Shipping_Country,Shipping_State,Shipping_City,City_Join_Key,State_Join_Key
US,Illinois,Hinsdale,hinsdale,illinois
US,Illinois,Hoffman Estates,hoffman estates,illinois
US,Illinois,Homer Glen,homer glen,illinois
US,Illinois,Homewood,homewood,illinois
US,Illinois,Huntley,huntley,illinois
US,Illinois,Indian Head Park,indian head park,illinois
US,Illinois,Ingleside,ingleside,illinois
US,Illinois,Inverness,inverness,illinois
US,Illinois,Island Lake,island lake,illinois
US,Illinois,Itasca,itasca,illinois
US,Illinois,Jacksonville,jacksonville,illinois
US,Illinois,Jerseyville,jerseyville,illinois
US,Illinois,Johnston City,johnston city,illinois
US,Illinois,Joliet,joliet,illinois
US,Illinois,Kankakee,kankakee,illinois
US,Illinois,Kenilworth,kenilworth,illinois
US,Illinois,Knoxville,knoxville,illinois
US,Illinois,La Grange,la grange,illinois
US,Illinois,La Grange Park,la grange park,illinois
US,Illinois,Lagrange,lagrange,illinois
US,Illinois,Lake Barrington,lake barrington,illinois
US,Illinois,Lake Bluff,lake bluff,illinois
US,Illinois,Lake Forest,lake forest,illinois
US,Illinois,Lake In The Hills,lake in the hills,illinois
US,Illinois,Lake Villa,lake villa,illinois
US,Illinois,Lake Zurich,lake zurich,illinois
US,Illinois,Lakemoor,lakemoor,illinois
US,Illinois,Lakewood,lakewood,illinois
US,Illinois,Lansing,lansing,illinois
US,Illinois,Lawrenceville,lawrenceville,illinois
US,Illinois,Lebanon,lebanon,illinois
US,Illinois,Lemont,lemont,illinois
US,Illinois,Libertyville,libertyville,illinois
US,Illinois,Lincolnshire,lincolnshire,illinois
US,Illinois,Lincolnwood,lincolnwood,illinois
US,Illinois,Lindenhurst,lindenhurst,illinois
US,Illinois,Lindenwood,lindenwood,illinois
US,Illinois,Lisle,lisle,illinois
US,Illinois,Lockport,lockport,illinois
US,Illinois,Lombard,lombard,illinois
US,Illinois,Long Grove,long grove,illinois
US,Illinois,Loves Park,loves park,illinois
US,Illinois,Lynwood,lynwood,illinois
US,Illinois,Machesney Park,machesney park,illinois
US,Illinois,Mahomet,mahomet,illinois
US,Illinois,Manito,manito,illinois
US,Illinois,Mansfield,mansfield,illinois
US,Illinois,Manteno,manteno,illinois
US,Illinois,Marengo,marengo,illinois
US,Illinois,Marion,marion,illinois
US,Illinois,Maryville,maryville,illinois
US,Illinois,Mascoutah,mascoutah,illinois
US,Illinois,Matteson,matteson,illinois
US,Illinois,Mattoon,mattoon,illinois
US,Illinois,Mchenry,mchenry,illinois
US,Illinois,Medora,medora,illinois
US,Illinois,Melrose Park,melrose park,illinois
US,Illinois,Mendota,mendota,illinois
US,Illinois,Mettawa,mettawa,illinois
US,Illinois,Midlothian,midlothian,illinois
US,Illinois,Milan,milan,illinois
US,Illinois,Milford,milford,illinois
US,Illinois,Minooka,minooka,illinois
US,Illinois,Mokena,mokena,illinois
US,Illinois,Moline,moline,illinois
US,Illinois,Monroe Center,monroe center,illinois
US,Illinois,Montgomery,montgomery,illinois
US,Illinois,Moro,moro,illinois
US,Illinois,Morris,morris,illinois
US,Illinois,Morton,morton,illinois
US,Illinois,Morton Grove,morton grove,illinois
US,Illinois,Mount Prospect,mount prospect,illinois
US,Illinois,Mount Vernon,mount vernon,illinois
US,Illinois,Mount Zion,mount zion,illinois
US,Illinois,Mt Zion,mt zion,illinois
US,Illinois,Mundelein,mundelein,illinois
US,Illinois,Murphysboro,murphysboro,illinois
US,Illinois,N Riverside,n riverside,illinois
US,Illinois,Naperville,naperville,illinois
US,Illinois,Nashville,nashville,illinois
US,Illinois,New Lenox,new lenox,illinois
US,Illinois,Newark,newark,illinois
US,Illinois,Niles,niles,illinois
US,Illinois,Noble,noble,illinois
US,Illinois,Normal,normal,illinois
US,Illinois,North Aurora,north aurora,illinois
US,Illinois,North Barrington,north barrington,illinois
US,Illinois,North Chicago,north chicago,illinois
US,Illinois,North Riverside,north riverside,illinois
US,Illinois,Northbrook,northbrook,illinois
US,Illinois,Northfield,northfield,illinois
US,Illinois,O Fallon,o fallon,illinois
US,Illinois,O'Fallon,o'fallon,illinois
US,Illinois,Oak Brook,oak brook,illinois
US,Illinois,Oak Forest,oak forest,illinois
US,Illinois,Oak Lawn,oak lawn,illinois
US,Illinois,Oak Park,oak park,illinois
US,Illinois,Oakbrook Terrace,oakbrook terrace,illinois
US,Illinois,Oakwood,oakwood,illinois
US,Illinois,Odin,odin,illinois
US,Illinois,Ofallon,ofallon,illinois
US,Illinois,Olney,olney,illinois
US,Illinois,Orion,orion,illinois
US,Illinois,Orland Hills,orland hills,illinois
US,Illinois,Orland Park,orland park,illinois
US,Illinois,Oswego,oswego,illinois
US,Illinois,Ottawa,ottawa,illinois
US,Illinois,Palatine,palatine,illinois
US,Illinois,Palos Heights,palos heights,illinois
US,Illinois,Palos Hills,palos hills,illinois
US,Illinois,Palos Park,palos park,illinois
US,Illinois,"Palos Park,","palos park,",illinois
US,Illinois,Park City,park city,illinois
US,Illinois,Park Ridge,park ridge,illinois
US,Illinois,Park Ridhge,park ridhge,illinois
US,Illinois,Paxton,paxton,illinois
US,Illinois,Pekin,pekin,illinois
US,Illinois,Peoria,peoria,illinois
US,Illinois,Peoria Heights,peoria heights,illinois
US,Illinois,Peotone,peotone,illinois
US,Illinois,Philo,philo,illinois
US,Illinois,Plainfield,plainfield,illinois
US,Illinois,Port Byron,port byron,illinois
US,Illinois,Prospect Heights,prospect heights,illinois
US,Illinois,Putnam,putnam,illinois
US,Illinois,Quincy,quincy,illinois
US,Illinois,Rantoul,rantoul,illinois
US,Illinois,Richton Park,richton park,illinois
US,Illinois,River Forest,river forest,illinois
US,Illinois,River Grove,river grove,illinois
US,Illinois,Riverside,riverside,illinois
US,Illinois,Riverton,riverton,illinois
US,Illinois,Riverwoods,riverwoods,illinois
US,Illinois,Roanoke,roanoke,illinois
US,Illinois,Robinson,robinson,illinois
US,Illinois,Rochelle,rochelle,illinois
US,Illinois,Rochester,rochester,illinois
US,Illinois,Rock Falls,rock falls,illinois
US,Illinois,Rock Island,rock island,illinois
US,Illinois,Rockford,rockford,illinois
US,Illinois,Rockton,rockton,illinois
US,Illinois,Rolling Meadows,rolling meadows,illinois
US,Illinois,Romeoville,romeoville,illinois
US,Illinois,Roscoe,roscoe,illinois
US,Illinois,Roselle,roselle,illinois
US,Illinois,Rosemont,rosemont,illinois
US,Illinois,Round Lake,round lake,illinois
US,Illinois,Round Lake Beach,round lake beach,illinois
US,Illinois,Round Lake Heights,round lake heights,illinois
US,Illinois,Saint Charles,saint charles,illinois
US,Illinois,Saint Joseph,saint joseph,illinois
US,Illinois,San Jose,san jose,illinois
US,Illinois,Saunemin,saunemin,illinois
US,Illinois,Savoy,savoy,illinois
US,Illinois,Schaumburg,schaumburg,illinois
US,Illinois,Schiller Park,schiller park,illinois
US,Illinois,Scott Afb,scott afb,illinois
US,Illinois,Seneca,seneca,illinois
US,Illinois,Serena,serena,illinois
US,Illinois,Sherman,sherman,illinois
US,Illinois,Shiloh,shiloh,illinois
US,Illinois,Shorewood,shorewood,illinois
US,Illinois,Silvis,silvis,illinois
US,Illinois,Skokie,skokie,illinois
US,Illinois,Smithton,smithton,illinois
US,Illinois,South Barrington,south barrington,illinois
US,Illinois,South Elgin,south elgin,illinois
US,Illinois,South Holland,south holland,illinois
US,Illinois,Spring Grove,spring grove,illinois
US,Illinois,Springfield,springfield,illinois
US,Illinois,St Charles,st charles,illinois
US,Illinois,St. Charles,st. charles,illinois
US,Illinois,Staunton,staunton,illinois
US,Illinois,Sterling,sterling,illinois
US,Illinois,Stillman Valley,stillman valley,illinois
US,Illinois,Streamwood,streamwood,illinois
US,Illinois,Sugar Grove,sugar grove,illinois
US,Illinois,Sullivan,sullivan,illinois
US,Illinois,Sun River Terrace,sun river terrace,illinois
US,Illinois,Sycamore,sycamore,illinois
US,Illinois,Taylorville,taylorville,illinois
US,Illinois,Thebes,thebes,illinois
US,Illinois,Tinley Park,tinley park,illinois
US,Illinois,Tower Hill,tower hill,illinois
US,Illinois,Trenton,trenton,illinois
US,Illinois,Troy,troy,illinois
US,Illinois,Urbana,urbana,illinois
US,Illinois,Vernon Hills,vernon hills,illinois
US,Illinois,Villa Park,villa park,illinois
US,Illinois,Village Of Lakewood,village of lakewood,illinois
US,Illinois,Volo,volo,illinois
US,Illinois,Warrenville,warrenville,illinois
US,Illinois,Washburn,washburn,illinois
US,Illinois,Washington,washington,illinois
US,Illinois,Washingtron,washingtron,illinois
US,Illinois,Waterman,waterman,illinois
US,Illinois,Watseka,watseka,illinois
US,Illinois,Wauconda,wauconda,illinois
US,Illinois,Waukegan,waukegan,illinois
US,Illinois,Wayne,wayne,illinois
US,Illinois,West Chicago,west chicago,illinois
US,Illinois,West Dundee,west dundee,illinois
US,Illinois,West Peoria,west peoria,illinois
US,Illinois,Westchester,westchester,illinois
US,Illinois,Western Springs,western springs,illinois
US,Illinois,Westmont,westmont,illinois
US,Illinois,Wheaton,wheaton,illinois
US,Illinois,Wheeling,wheeling,illinois
US,Illinois,Willowbrook,willowbrook,illinois
US,Illinois,Wilmette,wilmette,illinois
US,Illinois,Wilmington,wilmington,illinois
US,Illinois,Windsor,windsor,illinois
US,Illinois,Winfield,winfield,illinois
US,Illinois,Winnetka,winnetka,illinois
US,Illinois,Woodridge,woodridge,illinois
US,Illinois,Woodstock,woodstock,illinois
US,Illinois,Worden,worden,illinois
US,Illinois,Worth,worth,illinois
US,Illinois,Yorkville,yorkville,illinois
US,Indiana,Anderson,anderson,indiana
US,Indiana,Angola,angola,indiana
US,Indiana,Arcadia,arcadia,indiana
US,Indiana,Auburn,auburn,indiana
US,Indiana,Avon,avon,indiana
US,Indiana,Bargersville,bargersville,indiana
US,Indiana,Batesville,batesville,indiana
US,Indiana,Battle Ground,battle ground,indiana
US,Indiana,Bedford,bedford,indiana
US,Indiana,Bicknell,bicknell,indiana
US,Indiana,Bloomfield,bloomfield,indiana
US,Indiana,Bloomington,bloomington,indiana
US,Indiana,Boonville,boonville,indiana
US,Indiana,Bremen,bremen,indiana
US,Indiana,Bristol,bristol,indiana
US,Indiana,Brownsburg,brownsburg,indiana
US,Indiana,Carmel,carmel,indiana
US,Indiana,Cedar Lake,cedar lake,indiana
US,Indiana,Chandler,chandler,indiana
US,Indiana,Charlestown,charlestown,indiana
US,Indiana,Chesterton,chesterton,indiana
US,Indiana,Churubusco,churubusco,indiana
US,Indiana,Cicero,cicero,indiana
US,Indiana,Clarksville,clarksville,indiana
US,Indiana,Clinton,clinton,indiana
US,Indiana,Columbia City,columbia city,indiana
US,Indiana,Columbus,columbus,indiana
US,Indiana,Corydon,corydon,indiana
US,Indiana,Crown Point,crown point,indiana
US,Indiana,Culver,culver,indiana
US,Indiana,Danville,danville,indiana
US,Indiana,Demotte,demotte,indiana
US,Indiana,Dillsboro,dillsboro,indiana
US,Indiana,Dubois,dubois,indiana
US,Indiana,Dugger,dugger,indiana
US,Indiana,Dune Acres,dune acres,indiana
US,Indiana,Dupont,dupont,indiana
US,Indiana,Dyer,dyer,indiana
US,Indiana,Edinburgh,edinburgh,indiana
US,Indiana,Elkhart,elkhart,indiana
US,Indiana,Ellettsville,ellettsville,indiana
US,Indiana,Elwood,elwood,indiana
US,Indiana,Evansville,evansville,indiana
US,Indiana,Fishers,fishers,indiana
US,Indiana,Fort Wayne,fort wayne,indiana
US,Indiana,Frankfort,frankfort,indiana
US,Indiana,Franklin,franklin,indiana
US,Indiana,Galveston,galveston,indiana
US,Indiana,Gaston,gaston,indiana
US,Indiana,Goshen,goshen,indiana
US,Indiana,Grandview,grandview,indiana
US,Indiana,Granger,granger,indiana
US,Indiana,Greencastle,greencastle,indiana
US,Indiana,Greenfield,greenfield,indiana
US,Indiana,Greensburg,greensburg,indiana
US,Indiana,Greenwood,greenwood,indiana
US,Indiana,Guilford,guilford,indiana
US,Indiana,Hammond,hammond,indiana
US,Indiana,Harlan,harlan,indiana
US,Indiana,Hartford City,hartford city,indiana
US,Indiana,Haubstadt,haubstadt,indiana
US,Indiana,Hebron,hebron,indiana
US,Indiana,Henryville,henryville,indiana
US,Indiana,Highland,highland,indiana
US,Indiana,Hoagland,hoagland,indiana
US,Indiana,Hobart,hobart,indiana
US,Indiana,Huntertown,huntertown,indiana
US,Indiana,Huntington,huntington,indiana
US,Indiana,Indianapolis,indianapolis,indiana
US,Indiana,Jasper,jasper,indiana
US,Indiana,Jeffersonville,jeffersonville,indiana
US,Indiana,Kendallville,kendallville,indiana
US,Indiana,Knox,knox,indiana
US,Indiana,Kokomo,kokomo,indiana
US,Indiana,La Fontaine,la fontaine,indiana
US,Indiana,La Porte,la porte,indiana
US,Indiana,Lafayette,lafayette,indiana
US,Indiana,Lake Village,lake village,indiana
US,Indiana,Lanesville,lanesville,indiana
US,Indiana,Lawrenceburg,lawrenceburg,indiana
US,Indiana,Leavenworth,leavenworth,indiana
US,Indiana,Lebanon,lebanon,indiana
US,Indiana,Ligonier,ligonier,indiana
US,Indiana,Linden,linden,indiana
US,Indiana,Lowell,lowell,indiana
US,Indiana,Madison,madison,indiana
US,Indiana,Marion,marion,indiana
US,Indiana,Markle,markle,indiana
US,Indiana,Markleville,markleville,indiana
US,Indiana,Martinsville,martinsville,indiana
US,Indiana,Mc Cordsville,mc cordsville,indiana
US,Indiana,Mccordsville,mccordsville,indiana
US,Indiana,Memphis,memphis,indiana
US,Indiana,Merrillville,merrillville,indiana
US,Indiana,Michigan City,michigan city,indiana
US,Indiana,Middlebury,middlebury,indiana
US,Indiana,Middletown,middletown,indiana
US,Indiana,Millersburg,millersburg,indiana
US,Indiana,Mishawaka,mishawaka,indiana
US,Indiana,Monon,monon,indiana
US,Indiana,Monroe City,monroe city,indiana
US,Indiana,Montpelier,montpelier,indiana
US,Indiana,Moores Hill,moores hill,indiana
US,Indiana,Mooresville,mooresville,indiana
US,Indiana,Morgantown,morgantown,indiana
US,Indiana,Mount Vernon,mount vernon,indiana
US,Indiana,Muncie,muncie,indiana
US,Indiana,Munster,munster,indiana
US,Indiana,Needham,needham,indiana
US,Indiana,New Albany,new albany,indiana
US,Indiana,New Castle,new castle,indiana
US,Indiana,New Harmony,new harmony,indiana
US,Indiana,New Haven,new haven,indiana
US,Indiana,New Palestine,new palestine,indiana
US,Indiana,Newburgh,newburgh,indiana
US,Indiana,Noblesville,noblesville,indiana
US,Indiana,North Manchester,north manchester,indiana
US,Indiana,North Webster,north webster,indiana
US,Indiana,Notre Dame,notre dame,indiana
US,Indiana,Osceola,osceola,indiana
US,Indiana,Ossian,ossian,indiana
US,Indiana,Palmyra,palmyra,indiana
US,Indiana,Pendleton,pendleton,indiana
US,Indiana,Peru,peru,indiana
US,Indiana,Petersburg,petersburg,indiana
US,Indiana,Pierceton,pierceton,indiana
US,Indiana,Plainfield,plainfield,indiana
US,Indiana,Plymouth,plymouth,indiana
US,Indiana,Poneto,poneto,indiana
US,Indiana,Portage,portage,indiana
US,Indiana,Porter,porter,indiana
US,Indiana,Princeton,princeton,indiana
US,Indiana,Richmond,richmond,indiana
US,Indiana,Rising Sun,rising sun,indiana
US,Indiana,Rochester,rochester,indiana
US,Indiana,Rockport,rockport,indiana
US,Indiana,Rome City,rome city,indiana
US,Indiana,Rossville,rossville,indiana
US,Indiana,Rushville,rushville,indiana
US,Indiana,Saint Anthony,saint anthony,indiana
US,Indiana,Saint John,saint john,indiana
US,Indiana,Saint Paul,saint paul,indiana
US,Indiana,Santa Claus,santa claus,indiana
US,Indiana,Schererville,schererville,indiana
US,Indiana,Sellersburg,sellersburg,indiana
US,Indiana,Selma,selma,indiana
US,Indiana,Shelbyville,shelbyville,indiana
US,Indiana,Sheridan,sheridan,indiana
US,Indiana,South Bend,south bend,indiana
US,Indiana,South Whitley,south whitley,indiana
US,Indiana,Spencerville,spencerville,indiana
US,Indiana,Springville,springville,indiana
US,Indiana,Swayzee,swayzee,indiana
US,Indiana,Terre Haute,terre haute,indiana
US,Indiana,Topeka,topeka,indiana
US,Indiana,Valparaiso,valparaiso,indiana
US,Indiana,Versailles,versailles,indiana
US,Indiana,Vincennes,vincennes,indiana
US,Indiana,Wakarusa,wakarusa,indiana
US,Indiana,Waldron,waldron,indiana
US,Indiana,Warsaw,warsaw,indiana
US,Indiana,Washington,washington,indiana
US,Indiana,West Lafayette,west lafayette,indiana
US,Indiana,Westfield,westfield,indiana
US,Indiana,Whitestown,whitestown,indiana
US,Indiana,Winfield,winfield,indiana
US,Indiana,Yorktown,yorktown,indiana
US,Indiana,Zionsville,zionsville,indiana
US,Iowa,Adel,adel,iowa
US,Iowa,Algona,algona,iowa
US,Iowa,Altoona,altoona,iowa
US,Iowa,Ames,ames,iowa
US,Iowa,Ankeny,ankeny,iowa
US,Iowa,Asbury,asbury,iowa
US,Iowa,Baxter,baxter,iowa
US,Iowa,Bellevue,bellevue,iowa
US,Iowa,Bettendorf,bettendorf,iowa
US,Iowa,Bloomfield,bloomfield,iowa
US,Iowa,Burlington,burlington,iowa
US,Iowa,Calamus,calamus,iowa
US,Iowa,Cedar Falls,cedar falls,iowa
US,Iowa,Cedar Rapids,cedar rapids,iowa
US,Iowa,Center Point,center point,iowa
US,Iowa,Clarinda,clarinda,iowa
US,Iowa,Clarion,clarion,iowa
US,Iowa,Clear Lake,clear lake,iowa
US,Iowa,Clermont,clermont,iowa
US,Iowa,Clive,clive,iowa
US,Iowa,Coralville,coralville,iowa
US,Iowa,Council Bluff,council bluff,iowa
US,Iowa,Council Bluffs,council bluffs,iowa
US,Iowa,Dallas Center,dallas center,iowa
US,Iowa,Davenport,davenport,iowa
US,Iowa,Decorah,decorah,iowa
US,Iowa,Denver,denver,iowa
US,Iowa,Des Moines,des moines,iowa
US,Iowa,Dike,dike,iowa
US,Iowa,Donnellson,donnellson,iowa
US,Iowa,Dubuque,dubuque,iowa
US,Iowa,Durant,durant,iowa
US,Iowa,Dyersville,dyersville,iowa
US,Iowa,Earlham,earlham,iowa
US,Iowa,Eldridge,eldridge,iowa
US,Iowa,Ely,ely,iowa
US,Iowa,Emmetsburg,emmetsburg,iowa
US,Iowa,Fairfield,fairfield,iowa
US,Iowa,Forest City,forest city,iowa
US,Iowa,Fort Dodge,fort dodge,iowa
US,Iowa,Fort Madison,fort madison,iowa
US,Iowa,Fremont,fremont,iowa
US,Iowa,Garwin,garwin,iowa
US,Iowa,Granville,granville,iowa
US,Iowa,Grimes,grimes,iowa
US,Iowa,Grinnell,grinnell,iowa
US,Iowa,Harlan,harlan,iowa
US,Iowa,Hiawatha,hiawatha,iowa
US,Iowa,Hinton,hinton,iowa
US,Iowa,Holstein,holstein,iowa
US,Iowa,Hospers,hospers,iowa
US,Iowa,Huxley,huxley,iowa
US,Iowa,Independence,independence,iowa
US,Iowa,Indianola,indianola,iowa
US,Iowa,Iowa City,iowa city,iowa
US,Iowa,Johnston,johnston,iowa
US,Iowa,Kellerton,kellerton,iowa
US,Iowa,Le Claire,le claire,iowa
US,Iowa,Livermore,livermore,iowa
US,Iowa,Marion,marion,iowa
US,Iowa,Marshalltown,marshalltown,iowa
US,Iowa,Mason City,mason city,iowa
US,Iowa,Mediapolis,mediapolis,iowa
US,Iowa,Mount Pleasant,mount pleasant,iowa
US,Iowa,Muscatine,muscatine,iowa
US,Iowa,Nevada,nevada,iowa
US,Iowa,New Virginia,new virginia,iowa
US,Iowa,Newhall,newhall,iowa
US,Iowa,Nora Springs,nora springs,iowa
US,Iowa,North Liberty,north liberty,iowa
US,Iowa,Northwood,northwood,iowa
US,Iowa,Norwalk,norwalk,iowa
US,Iowa,Orange City,orange city,iowa
US,Iowa,Osage,osage,iowa
US,Iowa,Osceola,osceola,iowa
US,Iowa,Oskaloosa,oskaloosa,iowa
US,Iowa,Palo,palo,iowa
US,Iowa,Peosta,peosta,iowa
US,Iowa,Polk City,polk city,iowa
US,Iowa,Riverdale,riverdale,iowa
US,Iowa,Robins,robins,iowa
US,Iowa,Runnells,runnells,iowa
US,Iowa,Russell,russell,iowa
US,Iowa,Ryan,ryan,iowa
US,Iowa,Sioux Center,sioux center,iowa
US,Iowa,Sioux City,sioux city,iowa
US,Iowa,Slater,slater,iowa
US,Iowa,Solon,solon,iowa
US,Iowa,Spencer,spencer,iowa
US,Iowa,Sperry,sperry,iowa
US,Iowa,Spirit Lake,spirit lake,iowa
US,Iowa,Strawberry Point,strawberry point,iowa
US,Iowa,Swisher,swisher,iowa
US,Iowa,Tiffin,tiffin,iowa
US,Iowa,Titonka,titonka,iowa
US,Iowa,Toledo,toledo,iowa
US,Iowa,Underwood,underwood,iowa
US,Iowa,Urbandale,urbandale,iowa
US,Iowa,Van Horne,van horne,iowa
US,Iowa,Vinton,vinton,iowa
US,Iowa,Washington,washington,iowa
US,Iowa,Waterloo,waterloo,iowa
US,Iowa,Waukee,waukee,iowa
US,Iowa,Waverly,waverly,iowa
US,Iowa,Webster City,webster city,iowa
US,Iowa,West Branch,west branch,iowa
US,Iowa,West Des Moines,west des moines,iowa
US,Iowa,Windsor Hts,windsor hts,iowa
US,Iowa,Winthrop,winthrop,iowa
US,Kansas,Allen,allen,kansas
US,Kansas,Alma,alma,kansas
US,Kansas,Andale,andale,kansas
US,Kansas,Andover,andover,kansas
US,Kansas,Augusta,augusta,kansas
US,Kansas,Basehor,basehor,kansas
US,Kansas,Baxter Springs,baxter springs,kansas
US,Kansas,Bel Aire,bel aire,kansas
US,Kansas,Benton,benton,kansas
US,Kansas,Berryton,berryton,kansas
US,Kansas,Bucyrus,bucyrus,kansas
US,Kansas,Burlington,burlington,kansas
